,powiat,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,number_of_projects,eu_cofinancing_rate
2550,putuski,2014,14773128.37714555,9823362.337782454,8071644.633925501,MAZOWIECKIE,2,4.552408553933337
2551,putuski,2015,20973019.066464745,15938126.354098989,13041943.130433556,MAZOWIECKIE,9,28.839522743561126
2552,putuski,2016,41267661.98925851,32219218.132918775,26036123.61296439,MAZOWIECKIE,33,51.19226112702216
2553,putuski,2017,50686256.24213552,41227071.13802607,32880005.74703271,MAZOWIECKIE,71,49.338733856445295
2554,putuski,2018,58036906.59587807,46630987.540793955,36534756.88306292,MAZOWIECKIE,104,43.855425359989646
2555,putuski,2019,53853766.048830956,43872707.47602614,34251210.923859686,MAZOWIECKIE,100,45.0179038784673
2556,putuski,2020,58658613.50446727,47531598.412116826,37722418.81596437,MAZOWIECKIE,74,46.78140029723328
2557,putuski,2021,48422852.03299321,39831219.87853952,31435835.070013378,MAZOWIECKIE,50,47.211042411502206
2558,putuski,2022,35711342.48086339,30543278.121364914,24285620.76738441,MAZOWIECKIE,34,43.9532236389413
2559,putuski,2023,30218241.66548875,25374086.715996794,20223767.835766494,MAZOWIECKIE,19,36.717676562131395
2560,pyrzycki,2014,30309248.59028241,12665655.349896474,11363606.971592266,ZACHODNIOPOMORSKIE,1,44.70634441630975
2561,pyrzycki,2015,35011541.30332109,16205332.522386651,14090511.190501582,ZACHODNIOPOMORSKIE,4,44.4801009728273
2562,pyrzycki,2016,73543919.75060935,50468832.61473047,41910749.7828758,ZACHODNIOPOMORSKIE,29,27.140110634729325
2563,pyrzycki,2017,78019873.22226082,54023772.575743705,44286937.109028615,ZACHODNIOPOMORSKIE,48,25.475022112931423
2564,pyrzycki,2018,93393378.82858208,68487622.48372766,55187838.873086035,ZACHODNIOPOMORSKIE,58,33.39453359737718
2565,pyrzycki,2019,99110442.05222017,70524582.51446298,56053515.751918904,ZACHODNIOPOMORSKIE,47,31.727433436872726
2566,pyrzycki,2020,103298423.5054877,76357963.33311477,63308480.134314194,ZACHODNIOPOMORSKIE,35,34.57522517679831
2567,pyrzycki,2021,109779007.23504734,80713251.45440787,66577871.698057026,ZACHODNIOPOMORSKIE,37,47.82619591922312
2568,pyrzycki,2022,108608640.17558062,77327402.68833004,60817829.28043396,ZACHODNIOPOMORSKIE,38,44.695368339034594
2569,pyrzycki,2023,98157780.79954836,69180691.42525303,53964781.64154505,ZACHODNIOPOMORSKIE,31,42.740484410697206
2570,pyrzycki,2024,14944084.221309524,9926188.315436507,9878274.154325396,ZACHODNIOPOMORSKIE,1,97.25140672263576
2571,raciborski,2014,304014948.36100227,209319104.84328014,104578953.32353516,ŚLĄSKIE,5,46.24345193020222
2572,raciborski,2015,314273383.38831174,217163987.61099443,110871982.45664231,ŚLĄSKIE,19,47.848334066378214
2573,raciborski,2016,338110496.1932153,238684030.33476672,127496315.58930747,ŚLĄSKIE,41,46.982201795438755
2574,raciborski,2017,379084125.75568694,269103388.5093351,151385964.61639896,ŚLĄSKIE,71,47.808381334543064
2575,raciborski,2018,446287965.37918365,311190073.2907959,184926897.51457676,ŚLĄSKIE,93,53.635381343311835
2576,raciborski,2019,449498414.53326994,314887277.8627926,188421829.42248935,ŚLĄSKIE,110,54.426161577092955
2577,raciborski,2020,474720481.98967963,341689042.5958447,209020192.90697238,ŚLĄSKIE,148,56.426496203094175
2578,raciborski,2021,197452386.1119996,148484636.37599644,119041065.23356494,ŚLĄSKIE,149,65.23174339256248
2579,raciborski,2022,182573186.68486878,134966786.04338348,109273453.85290655,ŚLĄSKIE,110,65.13684467024865
2580,raciborski,2023,80343870.55263798,64630916.32057975,50875987.60373452,ŚLĄSKIE,57,52.30162249439294
2581,raciborski,2024,6850447.055512587,5795203.218357639,3526886.485904514,ŚLĄSKIE,1,29.46708479582841
2582,radom,2014,77152038.43146372,47941972.03426731,40527201.014571965,MAZOWIECKIE,6,69.0729727250342
2583,radom,2015,106124207.0209972,69272779.99584971,58131369.97209589,MAZOWIECKIE,20,72.10314741577292
2584,radom,2016,152844175.2661721,106890709.05845061,85674686.84086667,MAZOWIECKIE,73,72.10148957895771
2585,radom,2017,220918133.70992005,167912975.36458036,126423369.02198479,MAZOWIECKIE,161,69.65461600671013
2586,radom,2018,263149901.10445374,203639605.54374194,147589894.5608482,MAZOWIECKIE,195,66.74421781644874
2587,radom,2019,229943728.6785991,176477195.80241662,131895218.0345275,MAZOWIECKIE,181,68.2765111362789
2588,radom,2020,256432720.73402536,202893996.9378742,153812750.6333098,MAZOWIECKIE,205,70.23752421238781
2589,radom,2021,241531936.3900005,185972180.4632501,139288659.12880284,MAZOWIECKIE,149,70.27880720738348
2590,radom,2022,190406651.28546196,142759678.36747628,108650077.95657468,MAZOWIECKIE,108,70.69929524622553
2591,radom,2023,146301671.45059326,102737497.10061412,78404972.21606788,MAZOWIECKIE,63,68.04037668385892
2592,radom,2024,33410346.513460934,20315612.54693723,17268420.817498647,MAZOWIECKIE,1,84.24551668962741
2593,radomski,2014,159232198.5804551,92313174.36019912,78264063.97571915,MAZOWIECKIE,7,76.77437862894334
2594,radomski,2015,197307711.04820043,121528098.3353322,102767299.47562434,MAZOWIECKIE,15,77.84487571177702
2595,radomski,2016,216923368.1382575,138567657.388982,113427852.58492965,MAZOWIECKIE,63,75.99737146992001
2596,radomski,2017,270144339.47846675,186155190.00526354,140611832.94686916,MAZOWIECKIE,137,71.58634143206024
2597,radomski,2018,288862727.2879948,200954358.58915022,150795650.53523242,MAZOWIECKIE,171,69.65140764653955
2598,radomski,2019,255977413.6302314,172950406.2920059,136013429.63838193,MAZOWIECKIE,168,71.9185968179796
2599,radomski,2020,181972907.07676265,127664548.28074148,95612968.82005282,MAZOWIECKIE,164,64.75429271167293
2600,radomski,2021,164387432.16439524,113461997.27319553,83149101.61495976,MAZOWIECKIE,128,64.35548370862863
2601,radomski,2022,152868401.94557184,104965004.86712493,75259072.24337298,MAZOWIECKIE,99,63.963642036278664
2602,radomski,2023,128520799.75672323,82972052.63161619,60075367.87110076,MAZOWIECKIE,51,61.42813576708101
2603,radomszczanski,2014,5744692.671,3162243.3129999996,2680255.055666667,ŁÓDZKIE,3,84.77446582581561
2604,radomszczanski,2015,12897917.871532947,9515398.157282945,8232325.438197674,ŁÓDZKIE,12,86.85975242302469
2605,radomszczanski,2016,29751849.54823029,22461329.886511426,16130211.706498396,ŁÓDZKIE,43,75.76842466925139
2606,radomszczanski,2017,81328877.5893346,63723907.03673479,44026406.77222026,ŁÓDZKIE,84,74.19532914655248
2607,radomszczanski,2018,143026022.1250102,107418489.08848181,71431963.55787237,ŁÓDZKIE,129,71.62573565171354
2608,radomszczanski,2019,129500230.72701456,95668921.6127957,63544813.55577119,ŁÓDZKIE,145,71.4364812458927
2609,radomszczanski,2020,96224070.90705206,69936409.6287707,54899784.92312907,ŁÓDZKIE,262,81.34769641357487
2610,radomszczanski,2021,98602799.73592463,73910378.30737403,56193488.374778934,ŁÓDZKIE,237,79.37253460040515
2611,radomszczanski,2022,94083112.35822567,76683594.41127032,60382341.49348961,ŁÓDZKIE,103,80.9027674591323
2612,radomszczanski,2023,88229312.24393891,71481974.18466212,53517988.040872656,ŁÓDZKIE,71,78.31733283255653
2613,radziejowski,2014,1894582.7989999999,1487816.7006666667,1214481.1913333335,KUJAWSKO-POMORSKIE,2,81.63149967654351
2614,radziejowski,2015,6188747.205761905,5323484.825047619,4157022.4990476193,KUJAWSKO-POMORSKIE,7,81.41825671745187
2615,radziejowski,2016,10875148.932634575,9946186.642608697,7871087.144387681,KUJAWSKO-POMORSKIE,24,81.46328936054246
2616,radziejowski,2017,22326015.26158506,20234314.10983109,15961110.929202382,KUJAWSKO-POMORSKIE,41,80.4331169908805
2617,radziejowski,2018,41071178.676942594,35960572.44313971,25992629.23142862,KUJAWSKO-POMORSKIE,63,76.46956600092501
2618,radziejowski,2019,43004819.68456683,37299727.565691486,25989303.30937417,KUJAWSKO-POMORSKIE,66,74.20254323770513
2619,radziejowski,2020,40488402.62333969,35924738.28454044,24926261.76205895,KUJAWSKO-POMORSKIE,72,74.30068042116179
2620,radziejowski,2021,35130447.42094296,32580013.75757849,24769665.45371486,KUJAWSKO-POMORSKIE,71,78.80287553707316
2621,radziejowski,2022,25481194.75161975,23814254.088965416,18521616.529871903,KUJAWSKO-POMORSKIE,50,80.40877694793734
2622,radziejowski,2023,17719429.860697806,16267208.571594197,12847243.98519227,KUJAWSKO-POMORSKIE,30,80.76001000055018
2623,radzynski,2014,9032507.834464286,6355669.455416666,5032961.773109127,LUBELSKIE,2,21.116627912068417
2624,radzynski,2015,12472916.098869048,9703626.340392858,7996441.558704365,LUBELSKIE,7,45.51759070770935
2625,radzynski,2016,50087842.65538959,42825993.35896896,35786811.01157257,LUBELSKIE,39,65.78608552947657
2626,radzynski,2017,73571768.46667963,64117751.58594775,52653167.56398314,LUBELSKIE,78,62.805309912897016
2627,radzynski,2018,78925403.16265573,68368226.71249062,55431681.50404175,LUBELSKIE,92,57.78154122177938
2628,radzynski,2019,85475895.23367327,72008198.51698387,57100033.11594357,LUBELSKIE,110,57.27529682887755
2629,radzynski,2020,88705170.67127608,77201151.38272178,57714307.71716987,LUBELSKIE,147,57.13525547801901
2630,radzynski,2021,88069886.14034975,75572762.48874559,55224255.621872276,LUBELSKIE,88,59.76046618534819
2631,radzynski,2022,65087587.38482996,56904486.73589247,41307693.862451404,LUBELSKIE,63,55.37388019787096
2632,radzynski,2023,38593243.579781644,33886359.30055396,27245811.72937148,LUBELSKIE,36,54.504844214216064
2633,rawicki,2014,6390724.456516282,3726506.3698818274,3196755.521411823,WIELKOPOLSKIE,2,74.5351004600925
2634,rawicki,2015,12985296.339314485,9653899.144501343,7443723.634675712,WIELKOPOLSKIE,9,70.43678705676797
2635,rawicki,2016,31606785.541060984,26373103.561562967,19513075.666495852,WIELKOPOLSKIE,41,46.60577091983814
2636,rawicki,2017,60074810.89928805,48909092.02603805,35914212.494707644,WIELKOPOLSKIE,67,58.356635638507335
2637,rawicki,2018,69104317.63563076,57272964.06662283,41774911.41228671,WIELKOPOLSKIE,79,57.86250254503484
2638,rawicki,2019,56485601.79650385,45967103.20692975,36640258.721741386,WIELKOPOLSKIE,64,56.43330019461234
2639,rawicki,2020,61033972.23887481,50257351.206249245,41568609.18184453,WIELKOPOLSKIE,56,53.692626448341024
2640,rawicki,2021,55538802.092669405,44099091.51170933,36084733.83913867,WIELKOPOLSKIE,54,54.47697917319346
2641,rawicki,2022,51283795.299041174,41950359.150517434,34168125.20396167,WIELKOPOLSKIE,57,60.243911340550106
2642,rawicki,2023,48406543.69636199,39342892.61372901,32296989.1757939,WIELKOPOLSKIE,40,58.9818444321087
2643,rawicki,2024,3141176.5792089025,1544509.0096918768,1327128.5413891808,WIELKOPOLSKIE,1,55.94988136550472
2644,rawski,2014,1625792.2850000001,1002348.0970000001,851995.8799999999,ŁÓDZKIE,2,84.99999975557394
2645,rawski,2015,3905751.8083333336,3189421.4853333333,2759951.0058333334,ŁÓDZKIE,6,86.86630243573576
2646,rawski,2016,26626506.08792029,21838059.486856185,15448870.156440392,ŁÓDZKIE,32,74.92273894862399
2647,rawski,2017,42873062.6284441,34304310.43957047,24685073.156083252,ŁÓDZKIE,55,75.5640110082361
2648,rawski,2018,43580736.935150445,35778990.32151491,26635671.429056793,ŁÓDZKIE,78,77.31208894112065
2649,rawski,2019,52058894.13122115,42372240.762585625,30298617.430982932,ŁÓDZKIE,96,75.02812292060788
2650,rawski,2020,99430486.35851482,61884574.94950427,47545320.85946706,ŁÓDZKIE,117,79.33709473528968
2651,rawski,2021,116400244.30676436,76161303.1599846,53701935.94825846,ŁÓDZKIE,101,74.7597927933148
2652,rawski,2022,106621467.62278023,68908901.17142905,48946310.9834906,ŁÓDZKIE,68,75.24654299479676
2653,rawski,2023,107182412.69968395,72760768.53833276,51425428.23907305,ŁÓDZKIE,50,74.53633133216792
2654,ropczyckosedziszowski,2014,11873838.746493055,7737101.390090278,6180020.12406713,PODKARPACKIE,4,17.04981366307683
2655,ropczyckosedziszowski,2015,25265156.563344907,17941638.181139663,14747558.578363426,PODKARPACKIE,12,48.80710640885624
2656,ropczyckosedziszowski,2016,65590464.929324664,51201114.4493314,41404201.054277875,PODKARPACKIE,48,57.393210769547295
2657,ropczyckosedziszowski,2017,122755324.47896884,95502935.6773089,73667056.34376994,PODKARPACKIE,91,61.693536757791016
2658,ropczyckosedziszowski,2018,143118415.72877866,113632225.415462,85872504.73447712,PODKARPACKIE,128,59.347761142371496
2659,ropczyckosedziszowski,2019,110473298.64195436,88410480.60666184,67634691.67230763,PODKARPACKIE,107,63.56933315024764
2660,ropczyckosedziszowski,2020,105535703.77885228,89693512.36336994,68295726.19792536,PODKARPACKIE,107,61.82636411239802
2661,ropczyckosedziszowski,2021,92079918.954999,77416944.29118332,57549199.47769332,PODKARPACKIE,77,59.90429063572932
2662,ropczyckosedziszowski,2022,68028016.45444672,57027317.62743417,43359481.223694764,PODKARPACKIE,58,55.770783493373315
2663,ropczyckosedziszowski,2023,42680588.295216285,33819706.36230096,25383323.585026696,PODKARPACKIE,31,46.96886185193003
2664,ruda slaska,2014,49804163.26092445,32853780.221946776,28270185.253051043,ŚLĄSKIE,7,67.85282771573593
2665,ruda slaska,2015,90451666.40550779,68626230.3865301,58544735.72471771,ŚLĄSKIE,24,75.72833953285605
2666,ruda slaska,2016,115997489.56087565,90350391.27260005,75459139.43756442,ŚLĄSKIE,55,68.2927214086588
2667,ruda slaska,2017,148507066.84951288,117898802.82373875,95667056.82617572,ŚLĄSKIE,90,63.026057641746355
2668,ruda slaska,2018,164854043.34655485,132308285.17100126,107205643.916471,ŚLĄSKIE,132,64.2119937890612
2669,ruda slaska,2019,142985078.61133388,111069857.48210734,87511280.94461346,ŚLĄSKIE,133,58.69098622051549
2670,ruda slaska,2020,159062583.03713214,123747716.09652019,95008538.6712146,ŚLĄSKIE,163,58.31581231054547
2671,ruda slaska,2021,154250324.01301286,120169046.82239944,92146105.6139778,ŚLĄSKIE,172,58.000626086884054
2672,ruda slaska,2022,140280391.77670088,107615565.18625368,82669019.17738295,ŚLĄSKIE,146,57.37436209400659
2673,ruda slaska,2023,96519412.22542816,74539012.87049137,59237973.9864572,ŚLĄSKIE,90,57.16722853294507
2674,rybnicki,2014,15328944.102002231,8636234.147613443,7019382.952773264,ŚLĄSKIE,1,6.685922572327638
2675,rybnicki,2015,26342782.620252233,17319949.75253011,13960618.246856596,ŚLĄSKIE,10,39.849084323592585
2676,rybnicki,2016,44166707.61298914,33463293.56363577,26396183.843355097,ŚLĄSKIE,27,34.61668296075572
2677,rybnicki,2017,73830820.89934272,55617856.95574083,45637866.85008149,ŚLĄSKIE,43,41.07088247495762
2678,rybnicki,2018,80246015.18015002,60990918.499845564,50037335.00251065,ŚLĄSKIE,54,42.989899329309395
2679,rybnicki,2019,88704786.07990295,69125333.84900892,54208696.01028438,ŚLĄSKIE,61,44.35024976990681
2680,rybnicki,2020,102149429.42868069,82186025.55431792,59535327.67523964,ŚLĄSKIE,67,41.804331742689484
2681,rybnicki,2021,91887749.44902343,74745500.12632582,56290055.1370094,ŚLĄSKIE,73,43.09010533898157
2682,rybnicki,2022,74446770.76086879,58403733.678260475,45926443.149263695,ŚLĄSKIE,55,39.99705161943923
2683,rybnicki,2023,55500014.5067213,44970898.90031785,34481864.01234166,ŚLĄSKIE,36,37.69979635807525
2684,rybnik,2014,31609453.04500223,21523396.645113446,17558128.22043993,ŚLĄSKIE,11,52.33206816167093
2685,rybnik,2015,37387936.55649033,27204572.402315825,22262726.22014231,ŚLĄSKIE,18,56.62045098004592
2686,rybnik,2016,150793179.2928701,127806257.80339769,97658297.19418842,ŚLĄSKIE,46,64.6273641798732
2687,rybnik,2017,194217190.48686686,163413737.76727688,125312140.31815423,ŚLĄSKIE,79,62.851421750049006
2688,rybnik,2018,218836119.6403636,186044850.7612377,143049737.44161773,ŚLĄSKIE,105,64.55131467235071
2689,rybnik,2019,213793438.38478318,181142166.66223437,141291010.31089145,ŚLĄSKIE,107,64.98418166475219
2690,rybnik,2020,221526623.91303283,189630726.21159863,149467241.6999565,ŚLĄSKIE,147,65.88809069474273
2691,rybnik,2021,131135127.63529724,107392955.41819486,87019101.2475332,ŚLĄSKIE,125,59.02334426299674
2692,rybnik,2022,107080918.21807118,88454656.0123438,71864468.20850179,ŚLĄSKIE,89,56.185805830193495
2693,rybnik,2023,77436051.62844749,64145334.38375832,51807011.64703214,ŚLĄSKIE,55,54.13087589102648
2694,rycki,2015,110275346.49566272,80176689.87796825,68042619.49696627,LUBELSKIE,8,80.51607079109685
2695,rycki,2016,143405796.41204956,106371650.92219824,88978255.4993601,LUBELSKIE,36,76.71409392221246
2696,rycki,2017,175296086.0239967,133837630.25808093,109324309.4482987,LUBELSKIE,66,72.87125012881353
2697,rycki,2018,210416691.57712784,162567133.4888899,132016705.12163159,LUBELSKIE,95,71.98434883644352
2698,rycki,2019,224392490.63817683,174336836.11362702,140173197.78922167,LUBELSKIE,111,71.9614354280996
2699,rycki,2020,233141571.3186792,184331465.14276448,148102709.9699287,LUBELSKIE,171,73.32535425710505
2700,rycki,2021,211797302.40691197,167618399.6867959,133988783.90397961,LUBELSKIE,95,74.16675545178049
2701,rycki,2022,173239891.0742196,134215173.45587735,108341769.28312804,LUBELSKIE,64,73.57788443462381
2702,rycki,2023,137662834.9729462,106824095.70188516,88338504.33927105,LUBELSKIE,34,74.82200432172057
2703,rypinski,2015,2931295.2459285716,2833728.9268809524,2238047.213547619,KUJAWSKO-POMORSKIE,6,81.28889358087518
2704,rypinski,2016,12453991.606376639,11667984.132517425,9061098.764395617,KUJAWSKO-POMORSKIE,26,80.43635725373053
2705,rypinski,2017,21928577.445563518,19205369.245768733,14235068.406445011,KUJAWSKO-POMORSKIE,40,77.33262827069154
2706,rypinski,2018,28182296.17844378,25488082.577433415,17629562.0231864,KUJAWSKO-POMORSKIE,46,73.89096153192911
2707,rypinski,2019,33013026.4208577,30725485.458108205,22013593.64085219,KUJAWSKO-POMORSKIE,59,75.86793877028501
2708,rypinski,2020,37549084.77042818,34934268.05775477,25924549.73306475,KUJAWSKO-POMORSKIE,68,77.14026270186316
2709,rypinski,2021,40742439.82269812,38931275.40512616,27949789.028845657,KUJAWSKO-POMORSKIE,63,74.5574445750908
2710,rypinski,2022,35968141.2180376,35174100.39072341,25236218.25271699,KUJAWSKO-POMORSKIE,48,74.6132104027821
2711,rypinski,2023,32699327.807803247,31817387.02070644,22946460.57093093,KUJAWSKO-POMORSKIE,38,74.8137903343871
2712,rzeszow,2014,118843222.81790772,91601182.92758532,75538307.81799868,PODKARPACKIE,20,77.4957758087721
2713,rzeszow,2015,203802298.0531438,165001123.6732137,136520249.42740428,PODKARPACKIE,42,79.82448176111129
2714,rzeszow,2016,462148925.38212395,391706850.26566774,326486974.6807198,PODKARPACKIE,128,81.41231935171704
2715,rzeszow,2017,583732366.0170459,494480952.41702425,406694287.50336665,PODKARPACKIE,207,80.80388194426156
