,powiat_std,year,total_project_value,total_eligible_expenditure,cofinancing_value,wojewodztwo,powiat,number_of_projects,eu_cofinancing_rate
3112,opoczynski,2028,9394748.449724592,0.0,6468080.455925813,ŁÓDZKIE,opoczyński,6,82.46666515451675
3113,opole,2014,67950581.47362842,47032830.882326655,39682110.83935979,OPOLSKIE,Opole,14,80.98242116721029
3114,opole,2015,120304975.63991083,96763492.35162494,79821240.68567923,OPOLSKIE,Opole,41,80.38245178808728
3115,opole,2016,202320479.48352644,169622587.85890028,136125478.1074838,OPOLSKIE,Opole,109,78.97044736029315
3116,opole,2017,314216436.03049886,270533727.27986073,211181695.5794162,OPOLSKIE,Opole,225,76.56183907155895
3117,opole,2018,418225771.66051024,366210641.06012154,270225938.4806084,OPOLSKIE,Opole,298,73.90286484706137
3118,opole,2019,408861905.6320447,358243699.7541084,262259430.74047244,OPOLSKIE,Opole,302,73.32970836521896
3119,opole,2020,390956051.4769764,352297092.62386644,264761372.10334164,OPOLSKIE,Opole,329,73.83519212954073
3120,opole,2021,341977602.6513816,305263455.6360098,225204234.8639404,OPOLSKIE,Opole,285,71.58052135968222
3121,opole,2022,238886371.22995108,205686751.42397213,154343754.96303886,OPOLSKIE,Opole,210,71.38037430291325
3122,opole,2023,218237563.77297252,163760772.42107028,146796192.6472233,OPOLSKIE,Opole,127,64.93207769500792
3123,opole,2024,127181323.73652785,7987505.616515152,89118455.90888155,OPOLSKIE,Opole,42,64.4869158077144
3124,opole,2025,139764359.72463894,0.0,97495826.6178849,OPOLSKIE,Opole,59,64.44960364084943
3125,opole,2026,124271584.65329072,0.0,86339225.40033115,OPOLSKIE,Opole,51,65.12365310236899
3126,opole,2027,105963242.6021063,0.0,72939332.59328671,OPOLSKIE,Opole,30,67.39175190764978
3127,opole,2028,61016536.16446682,0.0,42388701.10528156,OPOLSKIE,Opole,7,65.67083332331623
3128,opole,2029,58605679.716165,0.0,40582701.982326955,OPOLSKIE,Opole,4,67.66604734238945
3129,opolski,2014,87756570.47029707,52552476.11245761,41740929.490679234,OPOLSKIE,opolski,9,78.61929284877796
3130,opolski,2015,127113580.64420448,89461432.4128809,71416516.86850463,OPOLSKIE,opolski,36,78.82702934475643
3131,opolski,2016,186611921.07872266,144233782.0917571,110422492.27896464,OPOLSKIE,opolski,114,76.34872499696192
3132,opolski,2017,248715900.68841845,197157975.4791255,149267769.56934732,OPOLSKIE,opolski,253,73.93960774919171
3133,opolski,2018,285304226.55731815,227750177.61401257,175023694.26781613,OPOLSKIE,opolski,314,74.42306786910676
3134,opolski,2019,273801956.1716318,216054745.39726883,167207539.76619348,OPOLSKIE,opolski,313,74.43420953187308
3135,opolski,2020,277698106.8405043,221946380.64612713,172152319.64857075,OPOLSKIE,opolski,352,73.28565048854087
3136,opolski,2021,288405317.0964068,228481453.10589916,174855393.46563542,OPOLSKIE,opolski,262,71.32644442832343
3137,opolski,2022,231599735.62129608,166220802.0936951,140102403.3080553,OPOLSKIE,opolski,206,71.82896146750703
3138,opolski,2023,213247113.38636532,120010977.77513757,143624436.28638563,OPOLSKIE,opolski,146,64.86147555325233
3139,opolski,2024,176993767.1441718,12724487.603181819,125254297.01059715,OPOLSKIE,opolski,92,68.1058627971423
3140,opolski,2025,175088647.81585968,6609794.25,126879041.4317731,OPOLSKIE,opolski,115,69.31464364350572
3141,opolski,2026,163999579.55703133,0.0,116519322.31135824,OPOLSKIE,opolski,100,70.05072060262133
3142,opolski,2027,88437634.52103512,0.0,63167386.563631564,OPOLSKIE,opolski,50,68.04613903065787
3143,opolski,2028,38891037.276055,0.0,25431901.719499607,OPOLSKIE,opolski,13,51.79564184097131
3144,opolski,2029,19628518.223580796,0.0,13953929.835586905,OPOLSKIE,opolski,2,39.055389355632244
3145,osicki,2015,22355188.446603633,17377030.60732121,13265278.877461335,MAZOWIECKIE,łosicki,9,25.51489279160246
3146,osicki,2016,31163426.333622396,25556880.765265994,19046545.79206717,MAZOWIECKIE,łosicki,29,35.58351086579464
3147,osicki,2017,37358033.76903449,31413459.53957504,23365576.771596886,MAZOWIECKIE,łosicki,53,32.73320107535896
3148,osicki,2018,49664437.65773046,40280614.198629685,30103289.45353956,MAZOWIECKIE,łosicki,81,33.48972689527626
3149,osicki,2019,48357044.327495486,38364177.67459068,28312390.063624926,MAZOWIECKIE,łosicki,81,34.64790192630694
3150,osicki,2020,45678848.64242,36321599.78396956,27261993.48513712,MAZOWIECKIE,łosicki,64,31.148480211253627
3151,osicki,2021,112524952.00053483,40699021.054247804,52117868.79018862,MAZOWIECKIE,łosicki,50,58.45704023766855
3152,osicki,2022,110088573.239636,36143140.24247086,49445129.90998676,MAZOWIECKIE,łosicki,40,59.47399048178719
3153,osicki,2023,115080958.85933259,27379121.941642314,55050995.855867736,MAZOWIECKIE,łosicki,28,53.77586574232881
3154,osicki,2024,93960985.1134346,1948226.8651190477,44726332.79246994,MAZOWIECKIE,łosicki,26,66.78577828486016
3155,osicki,2025,94452133.97437273,95988.32663690476,46261467.08116761,MAZOWIECKIE,łosicki,49,66.94191687290086
3156,osicki,2026,91569613.29832892,0.0,44064002.604727104,MAZOWIECKIE,łosicki,43,66.1683793084253
3157,osicki,2027,17604047.451401554,0.0,12271424.588645991,MAZOWIECKIE,łosicki,12,28.601493176395323
3158,osicki,2028,13385282.298281638,0.0,10334912.999140464,MAZOWIECKIE,łosicki,4,25.556948451889923
3159,osicki,2029,10173641.90592529,0.0,8848455.906964276,MAZOWIECKIE,łosicki,3,29.30681046263526
3160,ostrodzki,2014,290975642.60530555,183440999.1741111,155904659.35375002,WARMIŃSKO-MAZURSKIE,ostródzki,7,84.98950992935382
3161,ostrodzki,2015,299138607.5820231,190809344.3088806,162033394.5978379,WARMIŃSKO-MAZURSKIE,ostródzki,17,84.93499875655074
3162,ostrodzki,2016,349981144.3980112,236856899.92313257,199171603.95299464,WARMIŃSKO-MAZURSKIE,ostródzki,99,84.4081884654416
3163,ostrodzki,2017,392475572.55040973,271556322.1807828,226224045.56181538,WARMIŃSKO-MAZURSKIE,ostródzki,211,83.85426203499036
3164,ostrodzki,2018,431285511.44676745,301338330.97445405,248425935.8591755,WARMIŃSKO-MAZURSKIE,ostródzki,304,83.18357591028638
3165,ostrodzki,2019,215233719.1994623,158982144.05182287,128767040.3553236,WARMIŃSKO-MAZURSKIE,ostródzki,332,81.90688353913048
3166,ostrodzki,2020,208049730.44213736,151772842.01310906,124817901.36273915,WARMIŃSKO-MAZURSKIE,ostródzki,329,82.83504497493404
3167,ostrodzki,2021,217309376.40823743,153021152.33080494,128529933.23335177,WARMIŃSKO-MAZURSKIE,ostródzki,262,81.87918782980121
3168,ostrodzki,2022,188258467.29622394,128994593.31813239,108501085.9143258,WARMIŃSKO-MAZURSKIE,ostródzki,180,81.28630927822688
3169,ostrodzki,2023,98103703.2817311,65476811.949191235,65341597.44372062,WARMIŃSKO-MAZURSKIE,ostródzki,128,79.8213308707711
3170,ostrodzki,2024,42086982.01317149,0.0,33318828.722459253,WARMIŃSKO-MAZURSKIE,ostródzki,67,82.49487405460027
3171,ostrodzki,2025,60423444.251335956,0.0,44302237.523325294,WARMIŃSKO-MAZURSKIE,ostródzki,91,79.91234495232314
3172,ostrodzki,2026,26215841.504181035,0.0,19508350.941000566,WARMIŃSKO-MAZURSKIE,ostródzki,45,80.77204054005104
3173,ostrodzki,2027,9418435.525983416,0.0,7063484.93821128,WARMIŃSKO-MAZURSKIE,ostródzki,12,80.41269167274413
3174,ostrodzki,2028,3415194.6067226892,0.0,2181941.0980784874,WARMIŃSKO-MAZURSKIE,ostródzki,3,72.49641412820348
3175,ostrodzki,2029,894002.106722689,0.0,759901.7905784874,WARMIŃSKO-MAZURSKIE,ostródzki,2,84.99999998481007
3176,ostroecki,2014,176732386.49615481,106353827.57500865,89741294.35025752,MAZOWIECKIE,ostrołęcki,7,77.5264669217854
3177,ostroecki,2015,182015633.24210647,110011656.16728458,92665304.80901985,MAZOWIECKIE,ostrołęcki,11,76.90251571807055
3178,ostroecki,2016,216901157.05500025,137092057.60299325,113495395.4414729,MAZOWIECKIE,ostrołęcki,40,76.32283701285604
3179,ostroecki,2017,226085005.7826626,145823155.41887075,120071965.12606126,MAZOWIECKIE,ostrołęcki,77,74.34688818633094
3180,ostroecki,2018,241255028.222178,158364154.1313559,129048026.18901277,MAZOWIECKIE,ostrołęcki,118,72.19108831673299
3181,ostroecki,2019,235930839.6398274,156305259.03029105,127085943.49907403,MAZOWIECKIE,ostrołęcki,132,72.93004524625961
3182,ostroecki,2020,241256304.66258657,160940051.1483657,131334168.02409548,MAZOWIECKIE,ostrołęcki,138,72.76859314279677
3183,ostroecki,2021,144568195.4717231,98057817.61603795,78434925.3619316,MAZOWIECKIE,ostrołęcki,98,67.82933164997226
3184,ostroecki,2022,140998065.13083827,90876080.2588721,75366448.15455842,MAZOWIECKIE,ostrołęcki,68,68.90144431891677
3185,ostroecki,2023,144233237.50595054,71948942.24277408,81083309.33216375,MAZOWIECKIE,ostrołęcki,57,61.21509985810442
3186,ostroecki,2024,60644729.522073284,1929063.6166468256,41061031.721207455,MAZOWIECKIE,ostrołęcki,54,61.39185202499091
3187,ostroecki,2025,96028046.9995939,1844900.0781646827,63445100.90377529,MAZOWIECKIE,ostrołęcki,107,66.13476889855815
3188,ostroecki,2026,71257590.22951657,0.0,51903698.10332339,MAZOWIECKIE,ostrołęcki,78,64.82853760370774
3189,ostroecki,2027,30031226.1095464,0.0,20776923.283497307,MAZOWIECKIE,ostrołęcki,21,47.42498721317973
3190,ostroecki,2028,17325350.798684496,0.0,13549568.627052465,MAZOWIECKIE,ostrołęcki,7,38.885628373438465
3191,ostroecki,2029,10898641.805925291,0.0,9464705.821964275,MAZOWIECKIE,ostrołęcki,4,32.93301120929059
3192,ostroeka,2014,18572298.711451106,10897035.839310233,8603021.377397723,MAZOWIECKIE,Ostrołęka,1,7.0408154094133435
3193,ostroeka,2015,32088827.147302046,24024901.16970613,19252655.786080383,MAZOWIECKIE,Ostrołęka,8,44.67433543374929
3194,ostroeka,2016,61282735.82618905,45942751.469435826,36537042.58957248,MAZOWIECKIE,Ostrołęka,27,58.57953854408252
3195,ostroeka,2017,71833615.79429334,54826233.01825526,42579588.49088703,MAZOWIECKIE,Ostrołęka,41,54.853196419285936
3196,ostroeka,2018,83837462.20965959,65275886.81325795,50327802.47245045,MAZOWIECKIE,Ostrołęka,52,52.6158359276656
3197,ostroeka,2019,90004013.75745806,71228155.41416906,52794436.561369285,MAZOWIECKIE,Ostrołęka,58,53.74524669163505
3198,ostroeka,2020,109222465.72760387,88910125.05101281,67619436.68196653,MAZOWIECKIE,Ostrołęka,91,59.457021892263775
3199,ostroeka,2021,86492574.6415052,70434771.54075937,55444139.65881625,MAZOWIECKIE,Ostrołęka,72,61.453168325321556
3200,ostroeka,2022,87590695.02454966,68346604.0133943,53042852.32953769,MAZOWIECKIE,Ostrołęka,57,60.98113793207013
3201,ostroeka,2023,87983236.52495149,54670784.18786546,54055699.48649269,MAZOWIECKIE,Ostrołęka,34,52.16588828928643
3202,ostroeka,2024,27159758.702473804,1929063.6166468256,16664346.680646058,MAZOWIECKIE,Ostrołęka,33,35.465874527212186
3203,ostroeka,2025,68834587.63727514,1844900.0781646827,50662129.57710469,MAZOWIECKIE,Ostrołęka,78,66.71626927955889
3204,ostroeka,2026,63117540.578036144,0.0,48794206.57331478,MAZOWIECKIE,Ostrołęka,57,66.65427295605723
3205,ostroeka,2027,44921815.71717997,0.0,34230119.239221394,MAZOWIECKIE,Ostrołęka,17,63.73988849324729
3206,ostroeka,2028,15134868.850484729,0.0,11794997.631482106,MAZOWIECKIE,Ostrołęka,7,32.76707056419582
3207,ostroeka,2029,10192080.523572348,0.0,8864128.731967805,MAZOWIECKIE,Ostrołęka,4,29.405282590037878
3208,ostrowiecki,2014,10727035.826299602,7810160.598740079,6642417.781373017,ŚWIĘTOKRZYSKIE,ostrowiecki,2,65.50315624052153
3209,ostrowiecki,2015,21437153.12411177,18264104.634237435,14844086.380317463,ŚWIĘTOKRZYSKIE,ostrowiecki,8,72.45756882500696
3210,ostrowiecki,2016,107896581.56262474,83120881.10956348,63950011.06356062,ŚWIĘTOKRZYSKIE,ostrowiecki,64,72.8494856264229
3211,ostrowiecki,2017,149770986.85901713,119086096.51977676,90215364.12070277,ŚWIĘTOKRZYSKIE,ostrowiecki,121,66.2143960008593
3212,ostrowiecki,2018,185539134.44827482,151049696.93125552,107299585.73406991,ŚWIĘTOKRZYSKIE,ostrowiecki,175,64.61105311286931
3213,ostrowiecki,2019,208556094.54132962,171026642.29014367,118557968.59702136,ŚWIĘTOKRZYSKIE,ostrowiecki,175,64.97850670241694
3214,ostrowiecki,2020,214706582.83487892,181394117.60652032,127988635.41564803,ŚWIĘTOKRZYSKIE,ostrowiecki,252,66.24253280747084
3215,ostrowiecki,2021,181035110.76316285,152215093.46730426,106427171.40353578,ŚWIĘTOKRZYSKIE,ostrowiecki,98,62.593609493163015
3216,ostrowiecki,2022,148257709.61178526,116336433.40240797,86479882.71291298,ŚWIĘTOKRZYSKIE,ostrowiecki,70,61.47435882289831
3217,ostrowiecki,2023,135099059.29231808,81231337.0944399,80776177.64545089,ŚWIĘTOKRZYSKIE,ostrowiecki,52,52.61088612587943
3218,ostrowiecki,2024,77224620.90078354,8405317.602599999,51487950.91238904,ŚWIĘTOKRZYSKIE,ostrowiecki,43,50.421946467517344
3219,ostrowiecki,2025,111141870.39552741,8405317.602599999,74129846.40403704,ŚWIĘTOKRZYSKIE,ostrowiecki,70,57.02862629434403
3220,ostrowiecki,2026,78547025.45622563,0.0,55550664.10650639,ŚWIĘTOKRZYSKIE,ostrowiecki,47,48.447458763042185
3221,ostrowiecki,2027,45205630.012011014,0.0,34202779.10225863,ŚWIĘTOKRZYSKIE,ostrowiecki,24,35.40019505615181
3222,ostrowiecki,2028,28638027.03349539,0.0,21341095.98504287,ŚWIĘTOKRZYSKIE,ostrowiecki,7,10.489847925600039
3223,ostrowiecki,2029,16000663.312097553,0.0,12149504.415485945,ŚWIĘTOKRZYSKIE,ostrowiecki,4,6.358931970245294
3224,ostrowski,2014,126582313.49680398,77921121.42088729,62201169.757005565,WIELKOPOLSKIE,ostrowski,12,81.17083005376064
3225,ostrowski,2015,144284663.67438573,94578515.56803484,75926101.95242722,WIELKOPOLSKIE,ostrowski,32,80.95577893759912
3226,ostrowski,2016,203644081.89910054,146547412.77380887,113133552.0463463,WIELKOPOLSKIE,ostrowski,106,74.55913524294117
3227,ostrowski,2017,256464988.80354288,190877907.3244449,145287774.7612905,WIELKOPOLSKIE,ostrowski,181,73.78237612754934
3228,ostrowski,2018,291565801.69006526,216347375.93882048,168863768.71480292,WIELKOPOLSKIE,ostrowski,237,74.84899945016149
3229,ostrowski,2019,243522686.83080915,184819383.78143114,139679498.93327582,WIELKOPOLSKIE,ostrowski,234,71.79199601936726
3230,ostrowski,2020,211045053.8842467,161412337.916353,124898767.77263,WIELKOPOLSKIE,ostrowski,229,70.2164597732177
3231,ostrowski,2021,202744483.14490572,150766946.55391827,109722082.51703325,WIELKOPOLSKIE,ostrowski,163,66.40632684689633
3232,ostrowski,2022,166434766.16957542,120812626.98247717,92230542.90414424,WIELKOPOLSKIE,ostrowski,128,68.96478481747009
3233,ostrowski,2023,158436277.22106528,94121896.20752847,92640642.82000561,WIELKOPOLSKIE,ostrowski,91,66.12036084519623
3234,ostrowski,2024,101418185.86961249,7277157.037886321,66724502.09139651,WIELKOPOLSKIE,ostrowski,77,65.84314164054075
3235,ostrowski,2025,138753904.09745836,7069966.206736111,91437008.6453346,WIELKOPOLSKIE,ostrowski,133,67.41992322849477
3236,ostrowski,2026,108419310.1090094,0.0,78169374.57267195,WIELKOPOLSKIE,ostrowski,109,68.13469116490572
3237,ostrowski,2027,58489200.818403035,0.0,43645333.0774807,WIELKOPOLSKIE,ostrowski,50,63.86978684913259
3238,ostrowski,2028,20892368.24187477,0.0,15692245.550446931,MAZOWIECKIE,ostrowski,23,41.71318593005423
3239,ostrowski,2029,11530378.80939788,0.0,9682464.186487686,MAZOWIECKIE,ostrowski,13,32.37597318324479
3240,ostrzeszowski,2015,5734117.382296627,4538750.164364438,3149135.394050712,WIELKOPOLSKIE,ostrzeszowski,7,56.601988834471655
3241,ostrzeszowski,2016,25203242.269562967,21484890.04366019,14945046.696018185,WIELKOPOLSKIE,ostrzeszowski,44,38.049844494055435
3242,ostrzeszowski,2017,34563569.24898412,29040913.802611105,20523442.649120733,WIELKOPOLSKIE,ostrzeszowski,62,43.96309981399658
3243,ostrzeszowski,2018,45751426.806306295,37871812.35317536,25487193.25024827,WIELKOPOLSKIE,ostrzeszowski,78,43.63262277676519
3244,ostrzeszowski,2019,58390442.47422216,49482785.86202505,34201227.771140635,WIELKOPOLSKIE,ostrzeszowski,77,49.866239286946254
3245,ostrzeszowski,2020,44280549.267088436,38083415.01269375,29028107.44504594,WIELKOPOLSKIE,ostrzeszowski,72,39.51634794675515
3246,ostrzeszowski,2021,47830739.194688454,41914506.02607831,33821770.46402616,WIELKOPOLSKIE,ostrzeszowski,57,53.41942114507379
3247,ostrzeszowski,2022,39257687.49456094,34890719.44141491,28668644.385689344,WIELKOPOLSKIE,ostrzeszowski,59,58.0617799775044
3248,ostrzeszowski,2023,45230356.80734898,32450438.72440099,33433882.97927458,WIELKOPOLSKIE,ostrzeszowski,53,49.42070920286224
3249,ostrzeszowski,2024,18746106.155298613,516790.18635854346,13163065.057720713,WIELKOPOLSKIE,ostrzeszowski,20,25.179643843271876
3250,ostrzeszowski,2025,26805107.47856033,309599.35520833335,18686120.523080826,WIELKOPOLSKIE,ostrzeszowski,35,36.190039748813106
3251,ostrzeszowski,2026,24162392.94055926,0.0,17636290.828892883,WIELKOPOLSKIE,ostrzeszowski,38,36.91415145014325
3252,ostrzeszowski,2027,15148419.725280553,0.0,11604307.084663503,WIELKOPOLSKIE,ostrzeszowski,23,26.211433584387162
3253,ostrzeszowski,2028,11793101.153050162,0.0,9218276.79537919,WIELKOPOLSKIE,ostrzeszowski,9,16.608185648743024
3254,ostrzeszowski,2029,9351460.893152745,0.0,7477265.1831982415,WIELKOPOLSKIE,ostrzeszowski,4,7.891974505033251
3255,oswiecimski,2014,82268486.75252113,44069926.58600714,43228668.34509505,MAŁOPOLSKIE,oświęcimski,13,84.99999995596373
3256,oswiecimski,2015,118666560.98142321,79638225.50498065,72244753.07363278,MAŁOPOLSKIE,oświęcimski,22,84.16030524662322
3257,oswiecimski,2016,242216393.38762116,187150591.97322467,141363779.42042395,MAŁOPOLSKIE,oświęcimski,96,77.95114362563328
3258,oswiecimski,2017,331992488.6059615,259953501.28622717,185906615.89281672,MAŁOPOLSKIE,oświęcimski,161,75.38121147691002
3259,oswiecimski,2018,365628970.0614055,277121747.2465134,204343139.73015663,MAŁOPOLSKIE,oświęcimski,198,74.31881161292978
3260,oswiecimski,2019,384180386.1957959,290966294.44101214,199645131.77169138,MAŁOPOLSKIE,oświęcimski,185,70.71171602078715
3261,oswiecimski,2020,311135486.8452383,225454774.60956064,170243774.96688238,MAŁOPOLSKIE,oświęcimski,193,75.04393058265008
3262,oswiecimski,2021,335432060.7428983,210020349.0220129,184077484.89968175,MAŁOPOLSKIE,oświęcimski,161,74.95665950178936
3263,oswiecimski,2022,267374798.16284856,151952803.03193983,152360382.55778328,MAŁOPOLSKIE,oświęcimski,122,77.31540158569162
3264,oswiecimski,2023,231355759.90613022,112494390.68619041,130838140.1599211,MAŁOPOLSKIE,oświęcimski,98,78.06147750387717
3265,oswiecimski,2024,264088102.90906808,31393852.967777774,154649833.5166101,MAŁOPOLSKIE,oświęcimski,122,75.86017497014262
3266,oswiecimski,2025,249128066.016393,0.0,148191394.61192963,MAŁOPOLSKIE,oświęcimski,145,75.37860591577044
3267,oswiecimski,2026,159844644.27251425,0.0,95314921.91895662,MAŁOPOLSKIE,oświęcimski,99,75.53032195967282
3268,oswiecimski,2027,51710257.02899076,0.0,32910829.697055608,MAŁOPOLSKIE,oświęcimski,58,73.83500106981526
3269,oswiecimski,2028,16732523.043090658,0.0,11398221.985383242,MAŁOPOLSKIE,oświęcimski,19,77.60719372490018
3270,oswiecimski,2029,5841078.931071429,0.0,4282512.766642857,MAŁOPOLSKIE,oświęcimski,7,79.11157181336586
3271,otwocki,2014,302187066.5477983,161319452.8103241,136902794.53435606,MAZOWIECKIE,otwocki,8,80.28790446272677
3272,otwocki,2015,408030042.7359501,240705472.33548552,203991685.96631864,MAZOWIECKIE,otwocki,22,81.36872364570539
3273,otwocki,2016,449233617.4415208,274547306.18403906,223076281.8016542,MAZOWIECKIE,otwocki,61,79.29319413936007
3274,otwocki,2017,514813047.34113663,328322807.2665922,252139156.81548518,MAZOWIECKIE,otwocki,105,75.84020523835966
3275,otwocki,2018,596995231.5112371,398409738.9818729,289803691.1407713,MAZOWIECKIE,otwocki,129,72.64937798048035
3276,otwocki,2019,579171780.0992907,385139566.712801,282789112.129237,MAZOWIECKIE,otwocki,124,73.44924628746338
3277,otwocki,2020,544578989.5732872,357219275.4839954,273144034.34127593,MAZOWIECKIE,otwocki,147,74.99873404980308
3278,otwocki,2021,522655511.1635625,338635141.7734492,263971360.76922584,MAZOWIECKIE,otwocki,120,76.35160801733595
3279,otwocki,2022,470764603.69291055,304820748.9049158,239383162.45044157,MAZOWIECKIE,otwocki,98,76.23505425331129
3280,otwocki,2023,256266454.7925022,174024477.89127588,143950180.9790833,MAZOWIECKIE,otwocki,72,68.2049083982926
3281,otwocki,2024,66222683.89658788,8245960.658964286,32387419.273722064,MAZOWIECKIE,otwocki,41,42.96762358228378
